"bffa8b78-cbfa-4d75-8785-750ad4ac2048","12d22d08-57fb-4ddd-b56e-a83c3f168862",14,3,"LB003322",0.01
"a0d5788e-a7e9-40f5-b9bf-a13b0ae2c5f2","12d22d08-57fb-4ddd-b56e-a83c3f168862",15,3,"LB003322",0.01
"19657aaf-e42d-4dc5-a47c-a13e04abe05d","12d22d08-57fb-4ddd-b56e-a83c3f168862",16,13,"LB003322",0.02
"f0b708dc-2c55-4c26-94db-17844033387e","12d22d08-57fb-4ddd-b56e-a83c3f168862",17,7,"LB003322",0.02
"34065e89-70b6-402c-b0b9-52b027bea9f9","12d22d08-57fb-4ddd-b56e-a83c3f168862",18,7,"LB003322",0.02
"7b7e8c21-c02f-4090-92f0-42dacb2561bb","12d22d08-57fb-4ddd-b56e-a83c3f168862",19,3,"LB003322",0.01
"e1d05246-1a42-412f-812e-ed20d47ed895","12d22d08-57fb-4ddd-b56e-a83c3f168862",20,7,"LB003322",0.01
"a9bca140-f803-4d0c-8bcf-d9666a0f2d43","12d22d08-57fb-4ddd-b56e-a83c3f168862",21,12,"LB003322",0.01
"fa58015b-362c-4418-93c4-1c90906cdca7","12d22d08-57fb-4ddd-b56e-a83c3f168862",22,12,"LB003322",0.01
"91454eed-9d74-4b22-a9a0-6b2f89a62d0c","12d22d08-57fb-4ddd-b56e-a83c3f168862",23,7,"LB003322",0.02
"484cd084-c33f-40b6-a66c-c5e03f7fe345","12d22d08-57fb-4ddd-b56e-a83c3f168862",0,1,"LB004652",0.01
"c19a9ba9-2ab9-412f-b934-7544c5464a99","12d22d08-57fb-4ddd-b56e-a83c3f168862",1,1,"LB004652",0.02
"976026a5-395d-4760-bb66-6c0904350395","12d22d08-57fb-4ddd-b56e-a83c3f168862",10,1,"LB004652",0.02
"f217b964-7e7c-4d95-b08c-55e293ed2dd0","12d22d08-57fb-4ddd-b56e-a83c3f168862",11,2,"LB004652",0.02
"67ab79c1-b1ac-477e-af6a-089fefcd736b","12d22d08-57fb-4ddd-b56e-a83c3f168862",12,2,"LB004652",0.01
"752aa31a-4da6-4da4-9ab4-b89c67deaf47","12d22d08-57fb-4ddd-b56e-a83c3f168862",13,3,"LB004652",0.01
"581204d2-3079-4231-bdfe-e85a57c26a9f","12d22d08-57fb-4ddd-b56e-a83c3f168862",14,5,"LB004652",0.01
"e5bd6452-8b4d-41db-b6ac-0749f4d268ae","12d22d08-57fb-4ddd-b56e-a83c3f168862",15,3,"LB004652",0.01
"ceebf273-70e6-4fe5-98da-d051295db2af","12d22d08-57fb-4ddd-b56e-a83c3f168862",16,4,"LB004652",0.02
"3396d2b6-046c-4f4a-971f-64b1b6d3e1ad","12d22d08-57fb-4ddd-b56e-a83c3f168862",18,7,"LB004652",0.02
"506e9e6b-1a25-4de7-a33b-672293f5784d","12d22d08-57fb-4ddd-b56e-a83c3f168862",19,2,"LB004652",0.01
"3f330f3c-ea71-4ef7-b0e6-c78c90562ad8","12d22d08-57fb-4ddd-b56e-a83c3f168862",20,2,"LB004652",0.01
"2bf9f08e-d487-4c5b-9834-6ae08269d27c","12d22d08-57fb-4ddd-b56e-a83c3f168862",21,3,"LB004652",0.02
"594dda08-3987-4bf7-bb40-b42163da95d7","12d22d08-57fb-4ddd-b56e-a83c3f168862",22,1,"LB004652",0.01
"8d141ad0-6b0c-4d8f-a629-a4b9a3202556","12d22d08-57fb-4ddd-b56e-a83c3f168862",0,5,"LB018823",0.01
"4ce2daf1-d576-4893-9442-1a1d071b3baa","12d22d08-57fb-4ddd-b56e-a83c3f168862",1,4,"LB018823",0.01
"4f5a8fd9-abe7-4c2b-93ce-e5ed33a65785","b908474b-ad2f-4df9-ac4b-961bfaf49b57",11,751,"OF9BINGO",0.03
"271b4c9d-cbdd-43d2-86bb-9b3c344654f4","b908474b-ad2f-4df9-ac4b-961bfaf49b57",12,762,"OF9BINGO",0.03
"a4c0264f-733d-4131-a230-819186ffb3b4","b908474b-ad2f-4df9-ac4b-961bfaf49b57",13,773,"OF9BINGO",0.03
"6124743d-16f3-4e64-91ef-6ae2f60952eb","b908474b-ad2f-4df9-ac4b-961bfaf49b57",14,1034,"OF9BINGO",0.02
"59a700eb-8f85-48d7-a1ae-172989bcfb5f","b908474b-ad2f-4df9-ac4b-961bfaf49b57",15,681,"OF9BINGO",0.02
"05935347-fbd9-4858-af61-2c57183d1450","b908474b-ad2f-4df9-ac4b-961bfaf49b57",16,753,"OF9BINGO",0.02
"7f4b87d3-6353-4257-9083-a691480091d3","b908474b-ad2f-4df9-ac4b-961bfaf49b57",17,774,"OF9BINGO",0.02
"80c47b24-402f-4ebb-9282-1020bcbd8b0e","b908474b-ad2f-4df9-ac4b-961bfaf49b57",18,550,"OF9BINGO",0.02
"b98bd021-5520-47c5-ae17-ff58fbdd04c5","b908474b-ad2f-4df9-ac4b-961bfaf49b57",19,577,"OF9BINGO",0.02
"0b06cb51-6784-407f-87d2-3d54f5a318f5","b908474b-ad2f-4df9-ac4b-961bfaf49b57",20,546,"OF9BINGO",0.02
"4cdf154b-e743-44ce-b7da-d5b0e5d261f5","b908474b-ad2f-4df9-ac4b-961bfaf49b57",21,393,"OF9BINGO",0.02
"db89e32e-6af5-4941-b9f2-f2227c642044","b908474b-ad2f-4df9-ac4b-961bfaf49b57",22,393,"OF9BINGO",0.02
"67571af1-5ca4-41df-8b56-3a0095a1e432","b908474b-ad2f-4df9-ac4b-961bfaf49b57",23,289,"OF9BINGO",0.03
"609a7323-c1cd-419e-8486-9fac3a5ba7a8","b908474b-ad2f-4df9-ac4b-961bfaf49b57",0,51,"OB21CASI",0.05
"43e037ab-fbfe-48fb-a4af-383cc3807584","b908474b-ad2f-4df9-ac4b-961bfaf49b57",1,27,"OB21CASI",0.05
"d363fd25-92f0-4245-ab50-5700cb7b4369","b908474b-ad2f-4df9-ac4b-961bfaf49b57",2,31,"OB21CASI",0.04
"0fe2d64d-6d0d-4b20-8577-011c4caeeb1c","b908474b-ad2f-4df9-ac4b-961bfaf49b57",3,18,"OB21CASI",0.04
"31e32e1e-423f-4dd0-9fb5-75cd0d6bb732","b908474b-ad2f-4df9-ac4b-961bfaf49b57",4,22,"OB21CASI",0.03
"7734906e-5b77-408c-8c80-abb7b5e45011","b908474b-ad2f-4df9-ac4b-961bfaf49b57",5,16,"OB21CASI",0.04
"6524b190-22e7-4ad7-8f42-176686acb049","b908474b-ad2f-4df9-ac4b-961bfaf49b57",6,25,"OB21CASI",0.04
"dee935ac-66d4-4e0f-9492-e09fcbba22d9","b908474b-ad2f-4df9-ac4b-961bfaf49b57",7,28,"OB21CASI",0.04
"11d315e1-588e-4f6c-9c2b-c33a08531ede","b908474b-ad2f-4df9-ac4b-961bfaf49b57",8,26,"OB21CASI",0.04
"e178ea64-bb00-4cbf-b2f9-796d8522bb1d","b908474b-ad2f-4df9-ac4b-961bfaf49b57",9,47,"OB21CASI",0.04
"28b0a102-8173-4fb2-b82e-38710ca7a626","b908474b-ad2f-4df9-ac4b-961bfaf49b57",10,45,"OB21CASI",0.04
"c1ce4785-090c-4e9d-ab58-7fb4795e2134","b908474b-ad2f-4df9-ac4b-961bfaf49b57",11,49,"OB21CASI",0.04
"553a001b-62f3-4803-a765-43f66062e42f","b908474b-ad2f-4df9-ac4b-961bfaf49b57",12,47,"OB21CASI",0.04
"8bbac15a-9bda-49a4-b94c-540ee3948e82","b908474b-ad2f-4df9-ac4b-961bfaf49b57",13,38,"OB21CASI",0.04
"a2cf0b7d-cc47-4f3a-9446-374d5ccabec5","b908474b-ad2f-4df9-ac4b-961bfaf49b57",14,46,"OB21CASI",0.04
"8bbbd357-a0bb-460a-9759-550b1362f7c2","b908474b-ad2f-4df9-ac4b-961bfaf49b57",15,47,"OB21CASI",0.03
"6202bf23-7d05-4f83-ac1d-3c10081b7d6d","b908474b-ad2f-4df9-ac4b-961bfaf49b57",16,47,"OB21CASI",0.03
"2590e622-4ab2-4233-982f-20324898df51","b908474b-ad2f-4df9-ac4b-961bfaf49b57",17,56,"OB21CASI",0.04
"b2420aa0-cd7f-45c3-be23-c532b23e7871","b908474b-ad2f-4df9-ac4b-961bfaf49b57",18,45,"OB21CASI",0.04
"46398447-369b-4294-ab48-42563f560a4c","b908474b-ad2f-4df9-ac4b-961bfaf49b57",19,46,"OB21CASI",0.03
"0aa082f4-8971-49b0-88e1-d4b393567f66","b908474b-ad2f-4df9-ac4b-961bfaf49b57",20,57,"OB21CASI",0.03
"5f1e726a-9ad3-49a3-be6b-e1fbef62cdf2","b908474b-ad2f-4df9-ac4b-961bfaf49b57",21,64,"OB21CASI",0.04
"e27d2c81-0eab-4aac-9150-75379d6ab3be","b908474b-ad2f-4df9-ac4b-961bfaf49b57",22,65,"OB21CASI",0.04
"8cd08c76-0362-4f7e-b8a0-451e70faf1b5","b908474b-ad2f-4df9-ac4b-961bfaf49b57",23,59,"OB21CASI",0.04
"87c2414d-85bb-4f91-a202-411032040ea9","b908474b-ad2f-4df9-ac4b-961bfaf49b57",0,15328,"OA7CASIN",0.03
"1eeb9ebe-a2c0-4c62-9e4e-80cf9f4183db","b908474b-ad2f-4df9-ac4b-961bfaf49b57",1,7422,"OA7CASIN",0.02
"878ba962-ded3-4fc6-a0f4-87126938b8bf","b908474b-ad2f-4df9-ac4b-961bfaf49b57",2,5095,"OA7CASIN",0.02
"3c830a03-f114-45c9-97a4-ffafd7afa6a6","b908474b-ad2f-4df9-ac4b-961bfaf49b57",3,4013,"OA7CASIN",0.02
"88c7e48b-88e7-4650-b3c9-005d5662c8c0","b908474b-ad2f-4df9-ac4b-961bfaf49b57",4,2245,"OA7CASIN",0.02
"f7865e00-b356-471a-9f7b-8a6b8fdd63cc","b908474b-ad2f-4df9-ac4b-961bfaf49b57",5,3157,"OA7CASIN",0.02
"aac77734-fb87-44b9-aa29-1cfd4055fadf","b908474b-ad2f-4df9-ac4b-961bfaf49b57",6,2630,"OA7CASIN",0.02
"9dac59ab-78d1-4174-8dcb-39e873a09311","b908474b-ad2f-4df9-ac4b-961bfaf49b57",7,4146,"OA7CASIN",0.02
"d5256fe6-89bc-41ae-8328-ce36e585950d","b908474b-ad2f-4df9-ac4b-961bfaf49b57",8,5144,"OA7CASIN",0.02
"abd1405d-498a-40fe-be85-60a8f7de2405","b908474b-ad2f-4df9-ac4b-961bfaf49b57",9,6914,"OA7CASIN",0.02
"ddfbff77-f788-4371-8c38-d90ea0389c8b","b908474b-ad2f-4df9-ac4b-961bfaf49b57",10,6912,"OA7CASIN",0.02
"33219acd-a176-4c60-b5bf-cde8238ae869","b908474b-ad2f-4df9-ac4b-961bfaf49b57",11,6660,"OA7CASIN",0.02
"a41c9880-e3b1-4d03-8f9c-80d5e344eb47","b908474b-ad2f-4df9-ac4b-961bfaf49b57",12,6585,"OA7CASIN",0.02
"aa732954-c55f-44a2-b77a-b923c43f2764","b908474b-ad2f-4df9-ac4b-961bfaf49b57",13,7426,"OA7CASIN",0.02
"09f40a02-3b85-4621-8f50-d4b868473772","b908474b-ad2f-4df9-ac4b-961bfaf49b57",14,6332,"OA7CASIN",0.02
"e83c5b6e-ca73-48cb-a911-9f3bb05ccf95","b908474b-ad2f-4df9-ac4b-961bfaf49b57",15,5743,"OA7CASIN",0.02
"05038584-d945-41d2-beba-9f4f134bebc0","b908474b-ad2f-4df9-ac4b-961bfaf49b57",16,5606,"OA7CASIN",0.02
"8f7ea58c-1a2f-4f31-9755-4e8bb1dd3070","b908474b-ad2f-4df9-ac4b-961bfaf49b57",17,6415,"OA7CASIN",0.02
"ba331759-ed59-4cf1-885f-9bbaa839b20a","b908474b-ad2f-4df9-ac4b-961bfaf49b57",18,7409,"OA7CASIN",0.02
"7e0974f2-4738-497d-bb08-09821b379bad","b908474b-ad2f-4df9-ac4b-961bfaf49b57",19,5765,"OA7CASIN",0.02
"e9278a39-4690-49b2-b962-dee5af91e26d","b908474b-ad2f-4df9-ac4b-961bfaf49b57",20,6511,"OA7CASIN",0.02
"48b0cedd-105a-498c-8645-96e5ed097d30","b908474b-ad2f-4df9-ac4b-961bfaf49b57",21,7529,"OA7CASIN",0.02
"fdf2d781-7295-4765-bac9-12c8e03cdc4d","b908474b-ad2f-4df9-ac4b-961bfaf49b57",22,6832,"OA7CASIN",0.02
"f1dbe60f-5c8a-408a-857f-b2398a9c8610","b908474b-ad2f-4df9-ac4b-961bfaf49b57",23,7838,"OA7CASIN",0.02
"2264abe4-62d4-4231-93a7-e3ea950570ce","b908474b-ad2f-4df9-ac4b-961bfaf49b57",0,518,"OF8BETFI",0.04
"5b36153d-db7b-473b-ac13-c398f289a237","b908474b-ad2f-4df9-ac4b-961bfaf49b57",1,332,"OF8BETFI",0.03
"9f383ceb-4619-401e-aecb-1b26352e9987","b908474b-ad2f-4df9-ac4b-961bfaf49b57",2,226,"OF8BETFI",0.03
"99542ddd-e87c-4cf5-b42c-e124e66cd97f","b908474b-ad2f-4df9-ac4b-961bfaf49b57",3,138,"OF8BETFI",0.03
"18940ed7-1dd8-41c7-a28b-d4f6260ae5ed","b908474b-ad2f-4df9-ac4b-961bfaf49b57",4,101,"OF8BETFI",0.03
"5a8e4870-de00-4674-af94-319b3a0dd6d7","b908474b-ad2f-4df9-ac4b-961bfaf49b57",5,95,"OF8BETFI",0.03
"a46d1314-dd5f-4f2e-99ba-4d6952824fae","b908474b-ad2f-4df9-ac4b-961bfaf49b57",6,139,"OF8BETFI",0.04
"cbcafce7-04ff-4e2d-8346-979e307cb544","b908474b-ad2f-4df9-ac4b-961bfaf49b57",7,263,"OF8BETFI",0.04
"72b97441-bbb6-495a-a6ec-0cd30cf2ec2f","b908474b-ad2f-4df9-ac4b-961bfaf49b57",8,427,"OF8BETFI",0.03
"6f8de2e6-4046-445d-a98f-da81ffc30b7e","b908474b-ad2f-4df9-ac4b-961bfaf49b57",9,585,"OF8BETFI",0.03
"9b0dfb1c-9658-4296-b1a7-35194f573113","b908474b-ad2f-4df9-ac4b-961bfaf49b57",10,726,"OF8BETFI",0.03
"4b7080dd-3156-4e37-848d-e10f3b09d7d0","b908474b-ad2f-4df9-ac4b-961bfaf49b57",11,870,"OF8BETFI",0.03
"88cdd6fb-b3ac-4ddb-9b64-872d8805e556","b908474b-ad2f-4df9-ac4b-961bfaf49b57",12,1259,"OF8BETFI",0.03
"427952d7-f3d8-4f53-974b-e186c58fc4cb","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,4,"P012285",0.04
"8581d034-270d-4923-946e-84d5d5fc3dbd","3b54d3b1-dc48-4746-a931-619ea2be5d00",1,1,"P017297",0.03
"bd157190-91c8-4176-a8f5-6a88f50911e1","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,1,"P017297",0.02
"731c2df0-cc38-4385-af87-50f533d07189","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,106,"P117999",0.03
"3c29a926-e416-41f4-8cd8-e243c970f2ce","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,4,"P019471",0.05
"72ee053a-c442-4851-8509-37106617e71c","3b54d3b1-dc48-4746-a931-619ea2be5d00",18,481,"P116428",0.02
"bbfa7f60-2b13-45d5-b7d0-bb39217442ae","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,4,"P019918",0.09
"5f1d08ee-24d5-46a5-9f74-f5bfa33be71c","3b54d3b1-dc48-4746-a931-619ea2be5d00",4,1,"P007384",0.05
"8972f379-694f-4d14-9dda-f5e68da37b3c","3b54d3b1-dc48-4746-a931-619ea2be5d00",11,6,"P007384",0.11
"7674ab69-75d3-4efe-ac62-4944e125fdf9","3b54d3b1-dc48-4746-a931-619ea2be5d00",12,1,"P008110",0.16
"7f53f523-cd70-449f-89dd-30f122238979","3b54d3b1-dc48-4746-a931-619ea2be5d00",22,6,"P008110",0.31
"fbfe0307-0101-4ce5-85ce-3da791b4fa6c","3b54d3b1-dc48-4746-a931-619ea2be5d00",12,1,"P008112",0.17
"1f7e8ca8-5a1a-48e8-97d9-ff6ab73a3fc2","3b54d3b1-dc48-4746-a931-619ea2be5d00",22,6,"P008112",0.39
"6924dd90-d91d-4b01-bb77-a326a221b02c","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,3,"P008114",0.11
"35b36478-6a77-407a-912f-712aebb629de","3b54d3b1-dc48-4746-a931-619ea2be5d00",8,1,"P008114",0.06
"5197e111-cd0d-4cf7-8e51-ac7846dbab98","3b54d3b1-dc48-4746-a931-619ea2be5d00",8,4,"P018823",0.1
"415a4819-9247-42ec-b236-b86b8d053835","3b54d3b1-dc48-4746-a931-619ea2be5d00",9,4,"P015436",0.17
"dbc443c1-adf7-4ac9-8272-636c2c96d1ed","3b54d3b1-dc48-4746-a931-619ea2be5d00",6,4,"P016401",0.1
"76f332fa-a050-4ad7-a06c-e5381e2134f6","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,4,"P004550",0.08
"8324c360-1f20-42ba-bcdb-ede886c1b9d2","3b54d3b1-dc48-4746-a931-619ea2be5d00",0,1,"P011516",0.04
"822deab3-50be-4141-a2cc-32bdaaf0a258","3b54d3b1-dc48-4746-a931-619ea2be5d00",4,1,"P011516",0.28
"7e3136da-15f0-4b53-b279-dd19797a5083","3b54d3b1-dc48-4746-a931-619ea2be5d00",11,2,"P011516",0.17
"e82c1378-f2ab-4520-af6d-77e173fdcabf","3b54d3b1-dc48-4746-a931-619ea2be5d00",13,3,"P011516",1.07
"5f2ab2fe-d3a2-43b1-a576-b5b28413fea7","3b54d3b1-dc48-4746-a931-619ea2be5d00",5,4,"P012848",0.04
"e7c78186-eaca-4ea1-93c0-ac2d4733698f","3b54d3b1-dc48-4746-a931-619ea2be5d00",9,4,"P003911",1.03
"d470b7b0-346b-43b1-b0fe-ba1a01865be9","3b54d3b1-dc48-4746-a931-619ea2be5d00",0,4,"P004687",0.04
"9c1f5fff-94c2-4a0a-8127-da1dd101c738","3b54d3b1-dc48-4746-a931-619ea2be5d00",1,57,"P131111",0.04
"a8f9b647-0cf8-49bb-a4b2-83d44599bedd","3b54d3b1-dc48-4746-a931-619ea2be5d00",4,1,"P078435",0.02
"5d6b9378-62b1-4cb6-9bf3-3b8d155b30ed","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,1,"P278178",0.03
"c1805cba-3f89-4184-8466-1daad9eb3697","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,1,"P007955",0.04
"f4d0c33d-97e6-450d-9fd7-162a620c311c","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,1,"P007957",0.04
"aad6c6b5-2f89-4809-ba4b-df715c547871","3b54d3b1-dc48-4746-a931-619ea2be5d00",14,1,"P007957",0.17
"f0be4e09-862a-4cd8-a9e1-286282e27542","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,4,"P003913",0.12
"a981dbd2-1e7f-4b47-82dc-64fb212300a9","3b54d3b1-dc48-4746-a931-619ea2be5d00",1,1,"P007396",0.07
"bc8b8b80-09bc-4cb3-8f93-6f6274657739","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,1,"P007396",0.03
"96da829e-bb4b-4ee5-b7d6-0df74089ee18","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,4,"P012511",0.13
"52d79a55-872b-4bf1-9941-f9f82ae20d45","3b54d3b1-dc48-4746-a931-619ea2be5d00",1,1,"P007397",0.02
"a92ff06d-1a42-4c7a-98be-81bb07f47606","3b54d3b1-dc48-4746-a931-619ea2be5d00",4,1,"P007397",0.09
"5c785c1a-344c-42ac-b390-56809478450e","3b54d3b1-dc48-4746-a931-619ea2be5d00",15,1,"P007397",0.03
"e3526fbd-c1c5-4a73-a707-57e95b4ba45a","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,1,"P008002",0.06
"a3c7fbde-1dcf-44f1-989c-75c2675f386f","3b54d3b1-dc48-4746-a931-619ea2be5d00",0,2880,"LOAD_BALANCER",0.01
"73e0dc9c-c795-451e-adac-1bbd6c8fbcc7","3b54d3b1-dc48-4746-a931-619ea2be5d00",1,2880,"LOAD_BALANCER",0
"1a18bb2c-0504-41da-bd10-a55bde96f82d","3b54d3b1-dc48-4746-a931-619ea2be5d00",2,2880,"LOAD_BALANCER",0.01
"a86921de-596e-4e06-bebb-6dfdfd51c849","3b54d3b1-dc48-4746-a931-619ea2be5d00",3,2880,"LOAD_BALANCER",0.01
"00a4701c-4350-46e9-8026-11ffa2c88eff","3b54d3b1-dc48-4746-a931-619ea2be5d00",4,2880,"LOAD_BALANCER",0.01
"4f5cdffc-a762-414a-9a11-57af40751736","3b54d3b1-dc48-4746-a931-619ea2be5d00",5,2880,"LOAD_BALANCER",0.01
"04d9a963-82c1-4089-94f5-2889400e3f92","3b54d3b1-dc48-4746-a931-619ea2be5d00",6,2880,"LOAD_BALANCER",0.01
"66d2312b-32f9-4baa-bc02-a5ff92783a35","3b54d3b1-dc48-4746-a931-619ea2be5d00",7,2880,"LOAD_BALANCER",0.01
"0c56540b-9e52-4496-9c66-d7811e176661","3b54d3b1-dc48-4746-a931-619ea2be5d00",8,2880,"LOAD_BALANCER",0.01
